Date,beta1_level,beta2_slope,beta3_curvature,fitted_Y1,residual_Y1,fitted_Y3,residual_Y3,fitted_Y5,residual_Y5,fitted_Y10,residual_Y10,Y1,Y3,Y5,Y10,Repo
2016-02-29,7.674628861579855,-1.4266208514206151,1.2875219770732922,7.259407408995179,0.00259259100482101,7.6171618258869085,-0.043161825886908645,7.652215378853729,0.08178462114627116,7.664215386264181,-0.041215386264180864,7.262,7.574,7.734,7.623,6.75
2016-03-31,7.528238240312573,-0.7357641112471303,0.26166042575068166,7.197876911713832,0.002123088286167807,7.407345477470112,-0.03534547747011185,7.457026084399178,0.06697391560082178,7.492751526416874,-0.03375152641687418,7.2,7.372,7.524,7.459,6.75
2016-04-30,7.541053006405578,-1.0103490108574693,0.04927532157063804,6.997853903795238,0.002146096204762138,7.304728516589883,-0.03572851658988263,7.397300287733934,0.06769971226606586,7.469117291880944,-0.03411729188094448,7.0,7.269,7.465,7.435,6.5
2016-05-31,7.616800935378334,-0.5426175917737479,-1.0357863884707115,7.018260075577792,0.001739924422207828,7.24896651065591,-0.02896651065591005,7.382113186218528,0.0548868137814722,7.498660227547763,-0.027660227547762872,7.02,7.22,7.437,7.471,6.5
2016-06-30,7.631791409149221,-0.3149312949670191,-1.7037441575868415,6.965943196737804,0.0020568032621959276,7.168241954909759,-0.03424195490975901,7.332117079686571,0.0648829203134289,7.480697768665864,-0.03269776866586316,6.968,7.134,7.397,7.448,6.5
2016-07-31,7.294459778126532,0.08042676152075953,-1.793563729388245,6.820796469319763,0.0002035306802365966,6.907388407877146,-0.0033884078771464488,7.040579519660553,0.006420480339446755,7.1662356031425345,-0.003235603142534238,6.821,6.904,7.047,7.163,6.5
2016-08-31,7.231730553057916,-0.0040552786901642286,-1.5266501166193855,6.788549559409221,0.00045044059077881116,6.884498999385253,-0.00749899938525278,7.004790619115457,0.01420938088454271,7.117160822090056,-0.007160822090055419,6.789,6.877,7.019,7.11,6.5
2016-09-30,7.08272911840814,-0.05448337227578644,-1.462357091069156,6.630295665660898,0.0007043343391019974,6.737725858823806,-0.011725858823806057,6.857781409803365,0.02221859019663519,6.969197065711926,-0.011197065711925802,6.631,6.726,6.88,6.958,6.5
2016-10-31,7.037805533961808,0.7287527542769658,-2.8715683731725448,6.610476686462844,-0.00047668646284382277,6.565064055582323,0.007935944417677199,6.721037320463183,-0.015037320463182624,6.877421937491648,0.007578062508351913,6.61,6.573,6.706,6.885,6.25
2016-11-30,6.368644152896409,0.28227054414891484,-1.6918070814719308,6.035732867407947,0.001267132592053244,6.054095404640381,-0.02109540464038062,6.160027648483605,0.03997235151639522,6.263144079468061,-0.020144079468060738,6.037,6.033,6.2,6.243,6.25
